id,dpname,fb_1,fb_2,fb_3,fb_4,fb_5,bow_1,bow_2,bow_3,bow_4,bow_5,lstm_1,lstm_2,lstm_3,lstm_4,lstm_5,ggnn_1,ggnn_2,ggnn_3,ggnn_4,ggnn_5
224,BenchmarkTest01483_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
225,BenchmarkTest06569_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
226,BenchmarkTest06508_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
227,BenchmarkTest02211_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
228,BenchmarkTest07807_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
229,BenchmarkTest12852_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
230,BenchmarkTest10904_falsepositive.txt,1,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9
231,BenchmarkTest14127_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
232,BenchmarkTest05936_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
233,BenchmarkTest04727_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
234,BenchmarkTest05246_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,0,9,9,9,9,0,9,9,9,9
235,BenchmarkTest15894_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
236,BenchmarkTest01548_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
237,BenchmarkTest14130_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
238,BenchmarkTest14107_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
239,BenchmarkTest10272_truepositive.txt,1,9,9,9,9,0,1,1,1,1,1,9,9,9,9,0,9,9,9,9
240,BenchmarkTest20914_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
241,BenchmarkTest04633_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
242,BenchmarkTest07775_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
243,BenchmarkTest01468_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
244,BenchmarkTest01499_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
245,BenchmarkTest09713_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
246,BenchmarkTest15895_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
247,BenchmarkTest10872_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
248,BenchmarkTest06504_truepositive.txt,0,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9
249,BenchmarkTest12809_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
250,BenchmarkTest17866_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
251,BenchmarkTest02786_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
252,BenchmarkTest10854_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
253,BenchmarkTest15359_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
254,BenchmarkTest10935_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
255,BenchmarkTest08448_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
256,BenchmarkTest01545_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
257,BenchmarkTest00889_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
258,BenchmarkTest21011_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
259,BenchmarkTest06461_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
260,BenchmarkTest04694_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
261,BenchmarkTest06538_falsepositive.txt,1,9,9,9,9,1,0,1,1,1,1,9,9,9,9,0,9,9,9,9
262,BenchmarkTest05898_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
263,BenchmarkTest14734_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
264,BenchmarkTest05274_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
265,BenchmarkTest02830_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
266,BenchmarkTest12806_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
267,BenchmarkTest20302_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
268,BenchmarkTest05299_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
269,BenchmarkTest01520_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
270,BenchmarkTest02781_truepositive.txt,1,9,9,9,9,1,1,1,0,1,1,9,9,9,9,1,9,9,9,9
271,BenchmarkTest07766_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
272,BenchmarkTest02846_truepositive.txt,1,9,9,9,9,1,1,0,1,1,1,9,9,9,9,1,9,9,9,9
273,BenchmarkTest04071_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
274,BenchmarkTest01522_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
275,BenchmarkTest12191_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
276,BenchmarkTest14674_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
277,BenchmarkTest01551_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
278,BenchmarkTest03438_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
279,BenchmarkTest20981_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
280,BenchmarkTest17178_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
281,BenchmarkTest07187_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
282,BenchmarkTest00864_falsepositive.txt,0,9,9,9,9,0,1,1,1,1,0,9,9,9,9,0,9,9,9,9
283,BenchmarkTest01478_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
284,BenchmarkTest00844_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
285,BenchmarkTest15912_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
286,BenchmarkTest05315_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,0,9,9,9,9,0,9,9,9,9
287,BenchmarkTest17847_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
288,BenchmarkTest17771_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
289,BenchmarkTest17192_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
290,BenchmarkTest09699_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
291,BenchmarkTest06564_truepositive.txt,1,9,9,9,9,0,0,1,1,1,1,9,9,9,9,1,9,9,9,9
292,BenchmarkTest07174_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
293,BenchmarkTest00054_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
294,BenchmarkTest20944_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
295,BenchmarkTest09051_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
296,BenchmarkTest11555_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
297,BenchmarkTest00904_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
298,BenchmarkTest02817_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
299,BenchmarkTest03432_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
300,BenchmarkTest04043_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
301,BenchmarkTest08975_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
302,BenchmarkTest05915_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
303,BenchmarkTest00901_falsepositive.txt,0,9,9,9,9,0,1,1,1,1,0,9,9,9,9,0,9,9,9,9
304,BenchmarkTest14100_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
305,BenchmarkTest09666_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
306,BenchmarkTest14071_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
307,BenchmarkTest09004_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
308,BenchmarkTest10208_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
309,BenchmarkTest05895_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
310,BenchmarkTest03385_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
311,BenchmarkTest07742_truepositive.txt,1,9,9,9,9,1,1,1,0,1,0,9,9,9,9,0,9,9,9,9
312,BenchmarkTest05327_truepositive.txt,0,9,9,9,9,0,1,0,1,1,0,9,9,9,9,1,9,9,9,9
313,BenchmarkTest07799_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
314,BenchmarkTest16621_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
315,BenchmarkTest04108_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
316,BenchmarkTest20932_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
317,BenchmarkTest10260_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
318,BenchmarkTest04726_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
319,BenchmarkTest18414_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
320,BenchmarkTest02176_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
321,BenchmarkTest14038_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
322,BenchmarkTest20938_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
323,BenchmarkTest08397_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
324,BenchmarkTest14051_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
325,BenchmarkTest10250_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
326,BenchmarkTest01580_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
327,BenchmarkTest10221_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
328,BenchmarkTest06544_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
329,BenchmarkTest13406_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
330,BenchmarkTest06526_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
331,BenchmarkTest01479_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
332,BenchmarkTest01576_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
333,BenchmarkTest01477_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
334,BenchmarkTest19728_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
335,BenchmarkTest20939_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
336,BenchmarkTest12250_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
337,BenchmarkTest16577_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
338,BenchmarkTest17867_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
339,BenchmarkTest12782_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
340,BenchmarkTest09660_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
341,BenchmarkTest09698_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
342,BenchmarkTest13494_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
343,BenchmarkTest05863_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
344,BenchmarkTest04636_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
345,BenchmarkTest08951_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
346,BenchmarkTest09067_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
347,BenchmarkTest05916_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
348,BenchmarkTest06555_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
349,BenchmarkTest06502_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
350,BenchmarkTest10233_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
351,BenchmarkTest12858_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
352,BenchmarkTest05297_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
353,BenchmarkTest07165_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
354,BenchmarkTest09048_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
355,BenchmarkTest00116_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
356,BenchmarkTest03472_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
357,BenchmarkTest02838_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
358,BenchmarkTest02762_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
359,BenchmarkTest09631_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
360,BenchmarkTest05944_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
361,BenchmarkTest14120_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
362,BenchmarkTest00903_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
363,BenchmarkTest03392_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
364,BenchmarkTest21014_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
365,BenchmarkTest09707_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
366,BenchmarkTest08386_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
367,BenchmarkTest06540_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
368,BenchmarkTest07115_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
369,BenchmarkTest01511_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
370,BenchmarkTest04686_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
371,BenchmarkTest05298_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
372,BenchmarkTest03397_truepositive.txt,1,9,9,9,9,1,1,1,1,1,0,9,9,9,9,0,9,9,9,9
373,BenchmarkTest08373_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
374,BenchmarkTest19692_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
375,BenchmarkTest02178_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
376,BenchmarkTest06472_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
377,BenchmarkTest02835_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
378,BenchmarkTest14123_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
379,BenchmarkTest05334_truepositive.txt,1,9,9,9,9,1,1,1,1,0,1,9,9,9,9,1,9,9,9,9
380,BenchmarkTest09695_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
381,BenchmarkTest12179_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
382,BenchmarkTest04042_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
383,BenchmarkTest14028_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
384,BenchmarkTest01507_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
385,BenchmarkTest07730_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
386,BenchmarkTest00027_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
387,BenchmarkTest05286_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
388,BenchmarkTest06524_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
389,BenchmarkTest05896_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
390,BenchmarkTest04068_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
391,BenchmarkTest04090_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
392,BenchmarkTest02802_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
393,BenchmarkTest04670_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
394,BenchmarkTest04679_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
395,BenchmarkTest08950_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
396,BenchmarkTest07129_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
397,BenchmarkTest00852_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
398,BenchmarkTest02207_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
399,BenchmarkTest09069_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
400,BenchmarkTest00151_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
401,BenchmarkTest09052_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
402,BenchmarkTest03434_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
403,BenchmarkTest19091_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
404,BenchmarkTest14050_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
405,BenchmarkTest10283_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
406,BenchmarkTest07743_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
407,BenchmarkTest09044_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
408,BenchmarkTest03386_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
409,BenchmarkTest10234_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
410,BenchmarkTest07105_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
411,BenchmarkTest11528_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
412,BenchmarkTest01587_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
413,BenchmarkTest18464_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
414,BenchmarkTest04676_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
415,BenchmarkTest04703_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
416,BenchmarkTest00217_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
417,BenchmarkTest08993_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
418,BenchmarkTest05912_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
419,BenchmarkTest07152_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
420,BenchmarkTest09684_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
421,BenchmarkTest14076_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
422,BenchmarkTest20303_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
423,BenchmarkTest07801_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
424,BenchmarkTest20954_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
425,BenchmarkTest04721_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
426,BenchmarkTest07796_truepositive.txt,1,9,9,9,9,0,0,1,1,1,1,9,9,9,9,0,9,9,9,9
427,BenchmarkTest02789_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
428,BenchmarkTest20921_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
429,BenchmarkTest15331_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
430,BenchmarkTest17819_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
431,BenchmarkTest14763_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
432,BenchmarkTest02764_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
433,BenchmarkTest02814_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
434,BenchmarkTest06518_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
435,BenchmarkTest17202_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
436,BenchmarkTest14106_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
437,BenchmarkTest04086_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
438,BenchmarkTest00112_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
439,BenchmarkTest05874_truepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
440,BenchmarkTest00891_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
441,BenchmarkTest20338_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
442,BenchmarkTest02845_falsepositive.txt,0,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
443,BenchmarkTest07726_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
444,BenchmarkTest07746_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
445,BenchmarkTest01572_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
446,BenchmarkTest19068_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
447,BenchmarkTest07182_falsepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9
448,BenchmarkTest03387_truepositive.txt,1,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9
